  0.358000010       46961600.0       46850632.0       93812232.0    
  0.360000014       46882492.0       46776308.0       93658800.0    
  0.361999989       46805328.0       46703672.0       93509000.0    
  0.363999993       46730016.0       46632648.0       93362664.0    
  0.365999997       46656464.0       46563148.0       93219616.0    
  0.368000001       46584580.0       46495100.0       93079680.0    
  0.370000005       46514264.0       46428420.0       92942680.0    
  0.372000009       46445428.0       46363020.0       92808448.0    
  0.374000013       46377976.0       46298812.0       92676792.0    
  0.375999987       46311800.0       46235708.0       92547512.0    
  0.377999991       46246800.0       46173604.0       92420400.0    
  0.379999995       46182856.0       46112384.0       92295240.0    
  0.381999999       46119844.0       46051936.0       92171784.0    
  0.384000003       46057632.0       45992120.0       92049752.0    
  0.386000007       45996064.0       45932796.0       91928864.0    
  0.388000011       45934988.0       45873792.0       91808776.0    
  0.389999986       45874220.0       45814940.0       91689160.0    
  0.391999990       45813572.0       45756040.0       91569616.0    
  0.393999994       45752844.0       45696896.0       91449744.0    
  0.395999998       45691824.0       45637288.0       91329112.0    
  0.398000002       45630288.0       45576988.0       91207280.0    
  0.400000006       45568012.0       45515776.0       91083792.0    
  0.402000010       45504784.0       45453428.0       90958208.0    
  0.404000014       45440384.0       45389728.0       90830112.0    
  0.405999988       45374628.0       45324492.0       90699120.0    
  0.407999992       45307348.0       45257552.0       90564904.0    
  0.409999996       45238424.0       45188792.0       90427216.0    
  0.412000000       45167780.0       45118140.0       90285920.0    
  0.414000005       45095392.0       45045584.0       90140976.0    
  0.416000009       45021312.0       44971176.0       89992488.0    
  0.418000013       44945656.0       44895052.0       89840712.0    
  0.419999987       44868616.0       44817416.0       89686032.0    
  0.421999991       44790456.0       44738552.0       89529008.0    
  0.423999995       44711516.0       44658804.0       89370320.0    
  0.425999999       44632184.0       44578584.0       89210768.0    
  0.428000003       44552908.0       44498352.0       89051264.0    
  0.430000007       44474156.0       44418588.0       88892744.0    
  0.432000011       44396396.0       44339780.0       88736176.0    
  0.433999985       44320088.0       44262388.0       88582480.0    
  0.435999990       44245640.0       44186828.0       88432472.0    
  0.437999994       44173384.0       44113444.0       88286824.0    
